text,label
   ham ne 1 mahina pehlay li thi aur business class phir bhi nhi mili thi.,1.0
in students ko wapis tou le aain lekin do we have the facility to diagnose or treat this virus? can we stop it from spreading? do you want it to spread in pakistan? they have a better chance if they stay there until a vaccine is made. ,1.0
mughal pure ka bharwa shreef bharwa family k sat bharwe pane ki bhi had hai,0.0
  ye ek aur a gya...bikkau maal...mufty kay kutay...mujib shami lifafay k sath beth kr putar tum jo ho wo chupp nahi sakta... university mein tum jesy londday mushkil waqt mein kaam aatay hain...useless stunts,0.0
ya apnay baap say 2 saal budi hai !!!! see that's a comedy gem right there for u know why cuz i was born with it,1.0
surround yourself with healthy minded people .,1.0
imran chore zakat khore yahodi is also jahaz.,0.0
bc yeh kia fake bawaseer phela rahi ho gashti,0.0
"unhain to horain nazar aa jati hain injection lagne se, awam ko jinnon k siwa kuch nazar nahi aa raha",1.0
 maam yeh hamari class nhi hai.. w0 imran khan ki zati zindgi hai wo jane us ka kam jane.,1.0
aap b to baz ni aty janab had ha pane pm package ka mazaq uraya wo b so called showbiz celebrities k sath mil kr,1.0
rubber hai?  feelings mitani hain.,1.0
 isi dunya ki sb se powerful agency hy tm do number pathan kia muqabla kro gy,0.0
 waisay jalana ya dafnana important nahi h.marna bahtar h un ka ...😂,1.0
lgta t virus aa gya..zombie wala..😂😂 sab ese uchaal rahy hin. #coronaravirus,1.0
 from apply kiya hai csc ke portal se mere from pura apply ho gya tha or last mai payment wallet se debit bhi huwa but from ka print out nhi aata na mail ya sms aaya csc customer care wale phone uta kar koi jawab nhi de the hai  bollte hai hum kya kre payment debit huwa ,1.0
theek baat hai lakin aulad agar itni beghairat na ho tou khud ko surrender karday aur sabit karay kay nawaz sharif bhee wapis ajaiga.,0.0
 bhai kuch aor posts b kro😀,1.0
 m b jb new thi tweeter py mjy b frnd ny kaha k fb meiny aagy sy reply kya no facebook😜😜,1.0
 chalo phr kya tension tmko mere tu followers kaam hu rhy 😥,1.0
"saqib nisar mirasi yaad to aata ho ga.. daily court, daily sc k bahir aik tamasha...us time yeh sahoolat sirf aik zaani, cocaineee aur yahoodi k liye thi.. jo haal us baba zehmatey ka huwa, us se bhi bura is donkey raja ka ho ga...",1.0
i guess that means that otis is a bhenchod,0.0
"chutiya ,madarchod ,bhenchod,siddharth shukla  k against gaya to gaali sunna pade ga 90 % public siddharth ko follow kerte hai",0.0
"aaja apki web series halala dekhi, kya act kiya hai aapne, superb ðÿ™ðÿ™",1.0
"petitioner against general bajwacome on! originally, the idea of pakistan was a brainchild of ahmedi muslim sir zafarullah khan  and was stolen away by a convert shia muslim mr. jinnah as its founder!",1.0
  hn tu brother pehle bhai bolne pr itna kyu bhark gy thy,1.0
peechay daikho peechay blur maar dain warna aap ki shamat...,1.0
sher nhe kuttay ki moat kara gaya khanzeer ky hathon 😁😁,0.0
chatni bhi rishte ma ha,1.0
  nhi block nhi karna..iski twitter i'd bhi main ny khud bana k di thi..😂😂,1.0
or be bat sun be ooo choot ke muu wale agar tumse darr kar use chora hota to abhi tak us indian bandar kubhoshan ko q nai choro gand tak to marwali puri dunya me india ne lekin hum ne na chora bharwe to aoo na charo tarf se .charo taraf se choodenge pakistani foji .indian dalle,0.0
  doob k mr jaa,0.0
"aik to college walo ka koi deen emaan hi nahi hy , hrr hafte monthly test ka dhong rachaty hy bharwe",1.0
pta hi hoga ...jb suhagraat pr teri maa ka yaar ne teri maa ko uske samne choda to pta to hoga hi,0.0
bhai time nikal k 3sry din sohawa to ayein🙈🙈🙊,1.0
birthday tk 400 followers bhi nhi hony lagy mere khyal se 😑😪,1.0
is bharwe ko khila kyun rahe hum,0.0
  qanoon naam ki b koi cheez hoti ha madam. agr us aurat ko problem ha to apny husband k against fir karwaye or court se apni protection ki appeal kary. aisy mard ko jab police or court ki tarf se danda jaye ga to all will be fine. this kind of awareness required to all women,1.0
halala ki olad,0.0
aby mn randi ko e randi bolta jb meri bhn e ni to teri bhn ko e bolunga na or wo to h b randi ki bchi randi e😂😂.l.,0.0
rt : beti bachao naara tujh jaison se bachne ke liye hee diya gaya hai charsi.,0.0
kun tmhry dil ky neechy akhrot latak rhy hain ;),1.0
phattu sala,0.0
 meri apni ho jaaye baad mein aap logun ka number aaye ga..😂😂,1.0
randiyon k st yehi kya jata hai,0.0
aby saalay😂😂😂,0.0
"aap phrr wohi hukmaran hnge jinke baap dada ne siyasat ki phrr unhi k potey par potey,  this is not a system jb aap ek ko galat keh rhe ho or us jaga k liye aap capable ho tw aap ko whn tk zror jana chahiye",1.0
 ye fixed match lag raha mujhe,1.0
rundi ka short cut,1.0
 😅😅😅😅 han g ye to sabit ker diya aap ne.... 🤭🤭🤭🤭🤭😅😅,1.0
randi of pakistan,0.0
jisko bhi hindu ki chudai par shak hai to ek baar mujh se chudwa kar dekho sab bhram dur ho jayega,0.0
"sunao janab, pehle hi arz ki thi kuch nahi milne wala",1.0
me : ami ek bat to bataen.  ami: typing...  me: jaldi bataen..  ami : typing...  me : 1kg chicken me kitne payaz or tamater dalun?  ami : hi.,1.0
"i don't understand what's causing you to retaliate so much? there's no denying that zab rallied the anti-ahmadiya stance. zia wasn't any better either is all i am saying. also, that's not even the point of this tweet.",1.0
in main se ek bhe pyari nahi hai so main to nahi ho 🤣😂,1.0
beech mein teri maa ka pahla yaar.😂😂😂,0.0
  sir khany peeny ki chezen to sasti kr den har koi job wala ni hai,1.0
jis adhi awam ko iska ni pta wo chary lun per. ,1.0
"bal k is tasveer ka taluq ghatia aur yahodi ghulam qadyai darbari se hai ,,, baji ki chori pakrri gai ,,,",1.0
  tra dil nhi chahye bhai tu cleb haa ..  choti profiles py na aya kr 🌚,1.0
rt : valentine day haram ha aur usko mnany waly harami 💯😂,0.0
 uss din gulzaar wale status pr reply kyoon kiya tha phir.. apko kaisay pta gulzar ka..?😨,1.0
 aurat ke rights allah ne quran mein clearly difine ker diye huwe hain jo wo rights nahi deta wo bhi ghalat aur jo unn se zayada demand kerr wo bhi ghalat hai,1.0
to bibi zarort kia ha aisi tweets ki jin ka positive jwb b ap ko nagetive lgy tweets hi aisi kro na jin ka jwb sirf positive hi ho,1.0
 hum kisi se km nhi,1.0
chal be charsi,0.0
  politics hoti tu wo loan le ker subsidy de deta.,1.0
rt : kaam karo to light chali jati!! bc laptop band kar k blanket mai ghuso to light ajati😬,0.0
ek baap ka raha tu to ek insaan ek ko bhi nikalwa kar dikha yaha se.....bass bhaunk mat yaha,0.0
"laanat in haramion ki nasal per, definitely yahoodi mafia is ko support kerti hai",0.0
ap sab ka shukria mera mood khushghawaar kar dia 😔😔,1.0
  abhi agay agay dekho hota hay kiya abhi tumara bandobast hona hay or kala bagh bhi banay ga or tum khuch nain kar sako gy,0.0
rt : ye baap- beti ki jodi hain( 18+ vale baap- beti)  #bb13 #biggboss13  #weareproudofyouasim,0.0
"ik to in logo ki khud ki koi raye nahi hai jo baki sab kar rahy hotay hain, karny khary hojaty hain pagaal",0.0
"just the ten thousandth ""isolated"" instance of christian /jewish/hindu/ahmedi places of worship being attacked by crybabies who themselves can't handle some nutcase burning a book full of fiction stories.",0.0
 nhi.. university main mobile ban q hoga..🤨,1.0
sara hi kanjran da tabbar lagda mia ne tuhadi bhen nu land dita he madar chod ki aulado youthio bharwo pti k dallo lanat ho tum per,0.0
 bs lagti nae main tu aisay keh diya tha,1.0
sab doctors ko chahiy k 3 sy 4 mask lagaya kren pakistan me mask ki  quality achi ni ha aesy men 4 mask lagany sy doctors save rahen gy,1.0
randi in mandi kutya tu bhi reham bn rhi h madarchod gshti minten kr k pic bnwati ho aor phir bkwas krti ho u bastrd,1.0
khan sb ki parody agar koi kare to insafians ko bura nahi manana chye. is me insult ki bat to nhi hai. agar ghalat ha to baqi celebrities ki naqal p kyu hanste ap log . hypocrisy.,1.0
 teri  ty honi ni 😁 😋 awein kush hota reh,1.0
rt : abey o andhey baaki ke 3 hindus tere baap hain kya ? issmein bhi tujhe religion chahiye ? aur tu advocate hain ? sick mind,0.0
g bro m nay sorry kiya magr unho nay block ker diya m apni usi bhen ko kehna chahta ho k kisi k mazab pay isi bat nhi kerni chchiy jo kehti hn yohdiy kon yahodi hy or kon muslan hy or kon kitna allah pak ko passand hy,1.0
bhen chod insan tu kbhi mjy mill gya tjy to ma ny qatal kr dena hy tu wajibul qatal hy,0.0
 un k pass sone ki waja koi nahi hoti,1.0
tuj khabees ko allah ne nahi beja .tuj ko general bajwa ne election chori kar ke yahoodi agenda pura kia he.,0.0
u mean diesel yahodi ka hawario ka,0.0
jiju ki bhahar jaate he sanskkari didi ki andar soi hoi chuddasi randi jaag jaati hai enjoy randi behna,0.0
 tum ny dekha mujhy kabhi kisi ko troll kartay huay??😳,1.0
saali jo religion ki kadar na kree emotions ki kya kreingh,0.0
 careful...weight na zyda ho jaye.. uppr sey ab shadi shudda ho aap😋,1.0
 gaur say padhiye is trend ko isme hindu ki koi baat nahi hai baat ho rahi hai hindutva ki. extremist are always dangerous for society either hindu or muslim.  #,1.0
  werna mujhy kya pri thi itni gndi team ko support krny ki sb sy best quetta or islamabad thi,1.0
quran say phelay ki sub kitaboon main prophet muhammad kay anay ki khaber  hay .....detail kay sath ...yahodi isi waja say madina  main abad howay.....,1.0
chuti kro hun   jaga nahi ha ab,1.0
bus yhi kro tum din bhar holi khelte rho deewar p raat ko to... bc thand m kaise kar lete ho be,0.0
bestie: ho jaye bhenchod hiv mujhe nai rehna h iss duniya mai. fuddu h yeh duniya.,0.0
paisa phenk tamasha dekh.,1.0
hatt re maadarchod...👈 ye thik h na 👏😂,0.0
 pretty is kool but why sad? kis ne sad kiya? kyun kiya? us ki itni himaat kaisay hoi?,1.0
chal fosdi ke mohammad kabile wale ki halala ki aulad,0.0
acha.. tu v subha se lgi a.. tu dikha.. tera trend kha hai..nn #mahirakapappuparas,1.0
hmmm point to be noted 🤔 koi na hum b bhabhi ko ni puchny gy 😂 ,1.0
kabhi ishq kiyaa ha?  👀🌚🌚,1.0
"dear imran khan  aap gadhe the  ho aur ange bhi rahoge  allah thala ke karm se  apna randi rona chalu rakhko , 😜😝😜😝😜",0.0
bhot acha  allaha na aap ko tofeeq di hai to khul k asy logon ki help karain allaha aap ko aur nawazy gaa,1.0
han g rakhail e awal kiya bak rai hai. kisay ahmaq kah rai hai dali. tera baap ho ga ahmaq ghasti bosri ki dali,0.0
g**li maro bhenchodo ko,0.0
 goolgapay kha k maro tapay😄,1.0
did i only have a crush on u bc ur dog was cute .........,1.0
aguero hahaha bhenchod,1.0
jhuty lanati,0.0
mulana ko choro apny nashai yahodi egnt ki bat kro kia kr rha h  suna h 400 mandan ur bana  rha h .lakh lant yuthiyon,0.0
   wb sy wish ki umeed rkhi ja skti h k nae😝😜😜 i think nae but umeed py dunia qaeem h 😍,1.0
 da mohsin po jawab s washal owayel apne illaqe k logo ko ghadar. work to expose haqqani network,1.0
 6 months iss liye lagay ke wahan ke protocols hain jinko follow karna hota hai but ap jaise logo ko yeh baat samajh nahi aa sakti,1.0
tumara kuta wazir jahil e azam ek yahodi e agent hy aur pori ki pori team wo hi team hy jo pechli hukomaton k sat thi aur ab bi apni nalike k liye tum log sharmedha ni ho allah ka azab ho tum par ameen,0.0
tu izat ky sath us bharway ko samjha de gshti orat,0.0
 reply dy k kon sa bara ehsaan kr diya main ny😂,1.0
 bhaiya bhabhi ko miss kar rahe hoh 🙏koi baat nahi our bhabhi is best in the world...,1.0
 kbi koi nam kbi koi...pta ni chlta kon kon tha,1.0
murtaza shah sb rundi kabhi kisi ki yar nhi hoti bus pesa earn karna hi moto hota hai os ka so kamran ko hawa ka rukh badla houa nazar aagya hai,1.0
pti join karnay say #kanjri say #insan ban jao ge. khusray ki party may jao ge to #kanjrisaykanjar tak ka safar hai..,0.0
2 type of friends :  zaalim friends: message dekh kar ignore kar dete hein.  reham dil friends: notification sa message parh k ignore kar dete hai.,1.0
 thora boht toh parha hoga..ganay or muhawray ka farq bhi nhi pata..🙄,1.0
laanat ho inn logooo parrr,0.0
"tumhain apnay baap kay firqay ka pata hay , yahoodi kay bachay",0.0
bc 😂 😂 pagal ho gaya tu 😂 😂,0.0
bola bola hijra bola 😂🖕🖕🖕🖕,1.0
tu humain 15 saal contract pe dhake na khane prty..,1.0
insha allah defeat modi ki qismat main ha,1.0
 q market km ho gai thi,1.0
  ye dakhoo in k fan hony ka proof 🌚😂  sambhal kar rakha hai main ny 😂😂 ,1.0
oh sab amreeki yahodi israel jaate hain. lekin meri professor sab se achi hai. wou anti zionist jew hai. bari achi baatein krti hai. mujhe lagta hai k wou kabhi musalmaanon pe sakhti naye krti. hum khud bhi bure hain. aur mera maanna hai k hum khud par tanqeed naye karein ge,1.0
rt : can a nice and kind yahoodi agent fund me? ya girl's broke af but illzam muft main lagta hai.,1.0
jo un ko banana tha woh unho nai bana diya  aap baith kai rundi rona roti rahay hahahahaa,0.0
chal wahan jaate hai  song mai kaha jaane ki baat horhi hai?,1.0
"rt : boys says "" i'm single "" girls says "" i already have a boyfriend ""  to bhenchod ye larkiyan kahan set horahi hai???",1.0
harami haram hi kaam karenge aur haram hi bolenge...113 ki indirect subsidy to abhi bhi li...and just till one year back you were taking it....haram to tim ho. halala ki paidaish...,0.0
bhaag bharwe 😂😂😂 pehle canadian ko indian banne bolo. aur btw wo citizenship b honourary nehi tha bsdk ne bheek maangke liya tha,0.0
oo sakoon say soo ja tere dimagh ma virus chadha hua ha 😂,1.0
kis ki lund par sob se jada moja ati tujhe,0.0
dono shair nasir butt or ap bhag k london bill ma chupay wa hn ...,1.0
they need akhrot,1.0
rt : word: ikr  synonym: chal haat baap ko maat seekha.,0.0
#dgispr yes great dg sab ,1.0
 g ni g ni g ni g ni,1.0
darbar ne 60 lakh kiya h bc 🤣🤣.. ab b shows khake baithe h,1.0
your people break the the other internet connection wires on pole don't know for what reason! like by doing this i would switch back to ptcl again bc. shame on you. #lahore #ptcl,0.0
hayee ye mere janu k tweet ha 🤷‍♂,1.0
ye kya baate hori haiii !! i cant tell youu!! gandi gandi baate kar rahe hai vishal shefali himanshi sana aur sid!! 😂😭🤣  #sidnaaz #bb13,1.0
no doubt you have never seen a mirror. chamche me he dekh le jo naye waley nikal k diye the tere karyakarta ne!,0.0
in main tm bhi shaamil ho harami ki olaad,0.0
sir request your party please apney campaign mai  corona epidemics lingering virus  ki bhi baat kare or logo ko aware kare iske liye that will be much  more important for our party   abhi bar 67 par lage raho kejriwal,1.0
 puchhne ke liye guts nhi,1.0
kanjroo  keh rhi koi bc gali na day ni to lpc ga,0.0
haha saali❤🙊😂 pleasure all mines🙊🤷🏽‍♂️,0.0
"pata nhi saali kiss mulle ki bistar garam karr tii h.. baap eska defence me thii,, arr yeh keise desh ke gaddaron ka sath de rahee h.",0.0
haye allah jeee logo koi hy ???? yahan miada ko dhookey hi mil rahy hain,1.0
 kabhi bff nai aap ko constant 2 hafty miss kraya hai? that shit hurts man,1.0
here is some love for you  so that you stop your randi rona and i can keep roasting you (because it’s very easy to) ☺️,0.0
 fir tu kis hisab se bola ki left wing gandhi ki ideology ko follow kar rahe hai?,1.0
 ahu ahu. per chief minister nahi wo dgisi banney ki safarish ker raha tha. dobara check karo.,1.0
his father law is not an ahmedi none of his close relatives is ahmedi. this lie was spread by pml n who when they were about to announce next coas starting spreading this lie to keep bajwa in auqat but it backfired badly #coas #qamarjavedbajwa #ispr,1.0
naahi us ki bhen ka yaar naahi magar itna pata hai kai teri bhen ka yaar ho...apni bhen sai jaah kar pouch turrab aya tha kaisa chod kar gaya tha...chekein nikli thi virgin sai non virgin kardiya,0.0
 ye bh subha ki news thi...,1.0
ye to apni bahu betion behno maon ki izzat nahi karte pm ki kaise karenge?? jalalat & halala ki paudayish hain.,0.0
arrry 😍😍  or ye amna chawal lg rhi ha na 😂,0.0
"ek maa ki muhabbat,             aur ek baap ka piyar. baaki sab matlabi hain yaar           💔💔",1.0
khinzeer mullahs.,1.0
  darawani tasvir tumhare jaise secular bhi hai jo badi jaldi kisi result pe pahunch jate hain.  ,1.0
ahmdi is a non muslim biggest cheap religion ahmdi.,0.0
fasla rakain bad mein ap kehty hn mein apny ghar walon ki marzi say shadi krni ha,1.0
  ab isi bat pay citizenship de do is becharay ko is say ziada wafadari kya dikhaye,1.0
bhenchod gandu tujhme sharam h ki ni. madarchod randi ki aulad h...koi sunta bhi h teri kutte...,0.0
   no bcz shahnaz k mamly mn siddhart dosry logo ki opinion sy influence hota hy or everybody in house trying to show negative shahnaz in front of shukla,1.0
    bhai abi in chkro m parny ka faida nhi q k agr hm is begas m pr gy to aurat march y twajo hat jay gi so plz ye bat hm bad m kry gy or daleel sy kren gy,1.0
jo aurat march me shamil hongi wo sab islamic ni hen randi hen soor ka beej hen sab ki sab bad kirdar daily naya lene ki shokeen jim k na bap ka pata na nasal ka,0.0
