Comment,Hate,clean_comment,Tokens,Length
Mujhe aj bahut gussa aya wo log ka degradeshilpaprocess dekh ke hate them entertainment kiraat,no,mujhe aj bahut gussa aya wo log ka degradeshilpaprocess dekh ke hate entertainment kiraat,"['mujhe', 'aj', 'bahut', 'gussa', 'aya', 'wo', 'log', 'ka', 'degradeshilpaprocess', 'dekh', 'ke', 'hate', 'entertainment', 'kiraat']",14
Kyu re randi ke bacche. Fake id sirf teri maa ki chut se hi bana sakta hai kya suvar ki aulad. Tu hakla hakla kya krta tu kya suvar ke bacche modi ki gand se nikla hai ya salgay ke lund ne teri maa ka rape kiya tab tu peda hua suvar be bacche.,yes,kyu randi ke bacche fake id sirf teri maa ki chut se hi bana sakta hai kya suvar ki aulad tu hakla hakla kya krta tu kya suvar ke bacche modi ki gand se nikla hai ya salgay ke lund ne teri maa ka rape kiya tab tu peda hua suvar bacche,"['kyu', 'randi', 'ke', 'bacche', 'fake', 'id', 'sirf', 'teri', 'maa', 'ki', 'chut', 'se', 'hi', 'bana', 'sakta', 'hai', 'kya', 'suvar', 'ki', 'aulad', 'tu', 'hakla', 'hakla', 'kya', 'krta', 'tu', 'kya', 'suvar', 'ke', 'bacche', 'modi', 'ki', 'gand', 'se', 'nikla', 'hai', 'ya', 'salgay', 'ke', 'lund', 'ne', 'teri', 'maa', 'ka', 'rape', 'kiya', 'tab', 'tu', 'peda', 'hua', 'suvar', 'bacche']",52
Jab tak Waha pe terrorism khatm nhi hoga tab tak pak kabHi nhi sudhrega... #TigerZindaHai,no,jab tak waha pe terrorism khatm nhi hoga tab tak pak kabhi nhi sudhrega tigerzindahai,"['jab', 'tak', 'waha', 'pe', 'terrorism', 'khatm', 'nhi', 'hoga', 'tab', 'tak', 'pak', 'kabhi', 'nhi', 'sudhrega', 'tigerzindahai']",15
This is india log dil se sochate h we hate you jo apne Shilpa k sath kiya or baher aane k baad apne dekh hi liya hoga ki awam kis k sath h,yes,india log dil se sochate h hate jo apne shilpa k sath kiya baher aane k baad apne dekh hi liya hoga ki awam kis k sath h,"['india', 'log', 'dil', 'se', 'sochate', 'h', 'hate', 'jo', 'apne', 'shilpa', 'k', 'sath', 'kiya', 'baher', 'aane', 'k', 'baad', 'apne', 'dekh', 'hi', 'liya', 'hoga', 'ki', 'awam', 'kis', 'k', 'sath', 'h']",28
Kya be bhagwa bhand...garib mahilao se blatkar  atychar Tere sanskar me hae.. ..tere Narbhachchi Raj me dalit nirbal se rape 200%bad gya  .,no,kya bhagwa bhandgarib mahilao se blatkar atychar tere sanskar hae tere narbhachchi raj dalit nirbal se rape bad gya,"['kya', 'bhagwa', 'bhandgarib', 'mahilao', 'se', 'blatkar', 'atychar', 'tere', 'sanskar', 'hae', 'tere', 'narbhachchi', 'raj', 'dalit', 'nirbal', 'se', 'rape', 'bad', 'gya']",19
Kutta raju shriwastaw I hate that admi mene bhi dekha aaj kitna begerat admi hai zara sharam nhi ise comedy kehte hai kya kutta,yes,kutta raju shriwastaw hate admi mene bhi dekha aaj kitna begerat admi hai zara sharam nhi ise comedy kehte hai kya kutta,"['kutta', 'raju', 'shriwastaw', 'hate', 'admi', 'mene', 'bhi', 'dekha', 'aaj', 'kitna', 'begerat', 'admi', 'hai', 'zara', 'sharam', 'nhi', 'ise', 'comedy', 'kehte', 'hai', 'kya', 'kutta']",22
@iRajuSrivastava  mujhe lagta nehi ki inki maa b hai .....esiliye sanskar nehi sikhe hai.....hate u raju....,no,USER,['USER'],1
I hate these awards...acha bhala drama nahi aaya,yes,hate awardsacha bhala drama nahi aaya,"['hate', 'awardsacha', 'bhala', 'drama', 'nahi', 'aaya']",6
wahhh bhai mehdi pehle acha banda tha kya...ye salman se hate kabse karne laga ?,no,wahhh bhai mehdi pehle acha banda tha kyaye salman se hate kabse karne laga,"['wahhh', 'bhai', 'mehdi', 'pehle', 'acha', 'banda', 'tha', 'kyaye', 'salman', 'se', 'hate', 'kabse', 'karne', 'laga']",14
Bhai tu bs hate karta hai issleye bakchodi kar raha,no,bhai tu bs hate karta hai issleye bakchodi kar raha,"['bhai', 'tu', 'bs', 'hate', 'karta', 'hai', 'issleye', 'bakchodi', 'kar', 'raha']",10
Kisiko bolne se pehle. Socha karo mai pehle tumhri respect karta tha but ab nhi i hate u ap ek wahaiyiyat battmiz aurat h,yes,kisiko bolne se pehle socha karo mai pehle tumhri respect karta tha ab nhi hate u ap ek wahaiyiyat battmiz aurat h,"['kisiko', 'bolne', 'se', 'pehle', 'socha', 'karo', 'mai', 'pehle', 'tumhri', 'respect', 'karta', 'tha', 'ab', 'nhi', 'hate', 'u', 'ap', 'ek', 'wahaiyiyat', 'battmiz', 'aurat', 'h']",22
"It was so disrespectful.I hate that Raju, apne season mein beizzatti karwaa Kar nikla Tha aur doosron par comment kar raha hai",yes,disrespectfuli hate raju apne season mein beizzatti karwaa kar nikla tha aur doosron par comment kar raha hai,"['disrespectfuli', 'hate', 'raju', 'apne', 'season', 'mein', 'beizzatti', 'karwaa', 'kar', 'nikla', 'tha', 'aur', 'doosron', 'par', 'comment', 'kar', 'raha', 'hai']",18
Koi baat nai he shilpa ki bejati karne k liye to tum ko bahar akar patta chalega etna marenge something wessa hi kaha ..its too much yar ..hina akash ka to jokely kiya par usko buri tara peskiya shilpa ka ..i hate that guy  #shilpians check out in voot app,yes,koi baat nai shilpa ki bejati karne k liye tum ko bahar akar patta chalega etna marenge something wessa hi kaha much yar hina akash ka jokely kiya par usko buri tara peskiya shilpa ka hate guy shilpians check voot app,"['koi', 'baat', 'nai', 'shilpa', 'ki', 'bejati', 'karne', 'k', 'liye', 'tum', 'ko', 'bahar', 'akar', 'patta', 'chalega', 'etna', 'marenge', 'something', 'wessa', 'hi', 'kaha', 'much', 'yar', 'hina', 'akash', 'ka', 'jokely', 'kiya', 'par', 'usko', 'buri', 'tara', 'peskiya', 'shilpa', 'ka', 'hate', 'guy', 'shilpians', 'check', 'voot', 'app']",41
"Thodi hi der pehle 'i hate u,i hate u' kaha or fir usi k liye whistle bajaya! Luv ki hi hamesha q bali di jati he dosti k naam pr?? https://twitter.com/Nkkhandelwalboy/status/944984243041480704 …",no,thodi hi der pehle hate ui hate u kaha fir usi k liye whistle bajaya luv ki hi hamesha q bali di jati dosti k naam pr …,"['thodi', 'hi', 'der', 'pehle', 'hate', 'ui', 'hate', 'u', 'kaha', 'fir', 'usi', 'k', 'liye', 'whistle', 'bajaya', 'luv', 'ki', 'hi', 'hamesha', 'q', 'bali', 'di', 'jati', 'dosti', 'k', 'naam', 'pr', '…']",28
Maine khud bahut baar condemn Kiya hai aur Kisi bhi ghair muslim se zyada ek sachaa musalman karta hai . kyunki terrorism se sabse bada nuqsaan musalman ko hua hai,no,maine khud bahut baar condemn kiya hai aur kisi bhi ghair muslim se zyada ek sachaa musalman karta hai kyunki terrorism se sabse bada nuqsaan musalman ko hua hai,"['maine', 'khud', 'bahut', 'baar', 'condemn', 'kiya', 'hai', 'aur', 'kisi', 'bhi', 'ghair', 'muslim', 'se', 'zyada', 'ek', 'sachaa', 'musalman', 'karta', 'hai', 'kyunki', 'terrorism', 'se', 'sabse', 'bada', 'nuqsaan', 'musalman', 'ko', 'hua', 'hai']",29
"Show rigged hai aur shilpa ne kya kiya yaar Jo usko kaha joota nikal ke maruga to joota bhi ganda ho jayega,ma bana ka shauk hai to bahar nikalo shakti kapoor wait kar raha hai..I hate u @ColorsTV @EndemolShineIND @viacom18 ..i'm deeply hurt",no,show rigged hai aur shilpa ne kya kiya yaar jo usko kaha joota nikal ke maruga joota bhi ganda ho jayegama bana ka shauk hai bahar nikalo shakti kapoor wait kar raha haii hate u USER,"['show', 'rigged', 'hai', 'aur', 'shilpa', 'ne', 'kya', 'kiya', 'yaar', 'jo', 'usko', 'kaha', 'joota', 'nikal', 'ke', 'maruga', 'joota', 'bhi', 'ganda', 'ho', 'jayegama', 'bana', 'ka', 'shauk', 'hai', 'bahar', 'nikalo', 'shakti', 'kapoor', 'wait', 'kar', 'raha', 'haii', 'hate', 'u', 'USER']",36
"@isalilsand Show rigged hai aur shilpa ne kya kiya yaar Jo usko kaha joota nikal ke maruga to joota bhi ganda ho jayega,ma bana ka shauk hai to bahar nikalo shakti kapoor wait kar raha hai..I hate u @ColorsTV @EndemolShineIND @viacom18 ..i'm deeply hurt #Entertainment ki raat",yes,USER,['USER'],1
"@isalilsand Show rigged hai aur shilpa ne kya kiya yaar Jo usko kaha joota nikal ke maruga to joota bhi ganda ho jayega,ma bana ka shauk hai to bahar nikalo shakti kapoor wait kar raha hai..I hate u @ColorsTV @EndemolShineIND @viacom18 ..i'm deeply hurt",yes,USER,['USER'],1
Vikaas is real ok ? Smjhao phr pehlay shpa se hate phr love aur peth peechay burai. Isk bad priyank se itni nafrat shakal nh dekhao ye wo sab aglay hi din hiten k jatay hi sab thk hogya KAISAY?,no,vikaas real ok smjhao phr pehlay shpa se hate phr love aur peth peechay burai isk bad priyank se itni nafrat shakal nh dekhao ye wo sab aglay hi din hiten k jatay hi sab thk hogya kaisay,"['vikaas', 'real', 'ok', 'smjhao', 'phr', 'pehlay', 'shpa', 'se', 'hate', 'phr', 'love', 'aur', 'peth', 'peechay', 'burai', 'isk', 'bad', 'priyank', 'se', 'itni', 'nafrat', 'shakal', 'nh', 'dekhao', 'ye', 'wo', 'sab', 'aglay', 'hi', 'din', 'hiten', 'k', 'jatay', 'hi', 'sab', 'thk', 'hogya', 'kaisay']",38
Wo hara b pehen lenge toh bhi hate jaari rahegi!,no,wo hara b pehen lenge toh bhi hate jaari rahegi,"['wo', 'hara', 'b', 'pehen', 'lenge', 'toh', 'bhi', 'hate', 'jaari', 'rahegi']",10
mai kisi dharm ko hate nai karta. koi mera dharm leke ungli karega yah kshoti karne ki kousis karega usko chorne wala nai hu.,no,mai kisi dharm ko hate nai karta koi mera dharm leke ungli karega yah kshoti karne ki kousis karega usko chorne wala nai hu,"['mai', 'kisi', 'dharm', 'ko', 'hate', 'nai', 'karta', 'koi', 'mera', 'dharm', 'leke', 'ungli', 'karega', 'yah', 'kshoti', 'karne', 'ki', 'kousis', 'karega', 'usko', 'chorne', 'wala', 'nai', 'hu']",24
"shilpa ki maa bannay ki overacting maa ban ban k sab ki bitching kr re na koi task m part leti na kuch, vikas ki mind gamer bannay k bad bh rkh rkh k acting pehlay priyank se itna hate aur hiten k jannay k bad foran itna pyar k uff. Us sb se to bht bhtr hai bhaie",yes,shilpa ki maa bannay ki overacting maa ban ban k sab ki bitching kr na koi task part leti na kuch vikas ki mind gamer bannay k bad bh rkh rkh k acting pehlay priyank se itna hate aur hiten k jannay k bad foran itna pyar k uff us sb se bht bhtr hai bhaie,"['shilpa', 'ki', 'maa', 'bannay', 'ki', 'overacting', 'maa', 'ban', 'ban', 'k', 'sab', 'ki', 'bitching', 'kr', 'na', 'koi', 'task', 'part', 'leti', 'na', 'kuch', 'vikas', 'ki', 'mind', 'gamer', 'bannay', 'k', 'bad', 'bh', 'rkh', 'rkh', 'k', 'acting', 'pehlay', 'priyank', 'se', 'itna', 'hate', 'aur', 'hiten', 'k', 'jannay', 'k', 'bad', 'foran', 'itna', 'pyar', 'k', 'uff', 'us', 'sb', 'se', 'bht', 'bhtr', 'hai', 'bhaie']",56
Bohot ganda tha yea......i just hate the show....kyu jalti hai sabki shilpa se...abb kya biggboss wale khud nehi bol paye to ish show ko use kiya haiiiiiiii,yes,bohot ganda tha yeai hate showkyu jalti hai sabki shilpa seabb kya biggboss wale khud nehi bol paye ish show ko use kiya haiiiiiiii,"['bohot', 'ganda', 'tha', 'yeai', 'hate', 'showkyu', 'jalti', 'hai', 'sabki', 'shilpa', 'seabb', 'kya', 'biggboss', 'wale', 'khud', 'nehi', 'bol', 'paye', 'ish', 'show', 'ko', 'use', 'kiya', 'haiiiiiiii']",24
Khud ko bht bara celeb samjhti ha choro yar i hate her https://twitter.com/rudeicious/status/944977191611387904 …,yes,khud ko bht bara celeb samjhti ha choro yar hate …,"['khud', 'ko', 'bht', 'bara', 'celeb', 'samjhti', 'ha', 'choro', 'yar', 'hate', '…']",11
Bc meme bnane ke chkr mei mind ka rape kyu karwana hai ?,no,bc meme bnane ke chkr mei mind ka rape kyu karwana hai,"['bc', 'meme', 'bnane', 'ke', 'chkr', 'mei', 'mind', 'ka', 'rape', 'kyu', 'karwana', 'hai']",12
"hina ne uske liye whistle bjayi jise usne 2min. phle bola tha ""I hate U""",yes,hina ne uske liye whistle bjayi jise usne min phle bola tha hate u,"['hina', 'ne', 'uske', 'liye', 'whistle', 'bjayi', 'jise', 'usne', 'min', 'phle', 'bola', 'tha', 'hate', 'u']",14
i also hate vikas.. bt priyank ne  hina ka naam nh liya ar hina kaise khus hokr boli vikas ko muh dekhne layak tha vikas ka.. vikas gupta kya smjte ho,yes,also hate vikas bt priyank ne hina ka naam nh liya ar hina kaise khus hokr boli vikas ko muh dekhne layak tha vikas ka vikas gupta kya smjte ho,"['also', 'hate', 'vikas', 'bt', 'priyank', 'ne', 'hina', 'ka', 'naam', 'nh', 'liya', 'ar', 'hina', 'kaise', 'khus', 'hokr', 'boli', 'vikas', 'ko', 'muh', 'dekhne', 'layak', 'tha', 'vikas', 'ka', 'vikas', 'gupta', 'kya', 'smjte', 'ho']",30
Az bahram behtar too rape farsi vaghan nadarim  #اشتباهخوب,no,az bahram behtar rape farsi vaghan nadarim اشتباهخوب,"['az', 'bahram', 'behtar', 'rape', 'farsi', 'vaghan', 'nadarim', 'اشتباهخوب']",8
Is BC ka tweet padha kisi ne meri to hasi hi nahi ruk rahi..  shubhangi ji se hate karne ki koi wajah nahi to Shubhangi ji ko pagal bata raha hai.. aise hi Shitpa ke fan nahi bana tu.,no,bc ka tweet padha kisi ne meri hasi hi nahi ruk rahi shubhangi ji se hate karne ki koi wajah nahi shubhangi ji ko pagal bata raha hai aise hi shitpa ke fan nahi bana tu,"['bc', 'ka', 'tweet', 'padha', 'kisi', 'ne', 'meri', 'hasi', 'hi', 'nahi', 'ruk', 'rahi', 'shubhangi', 'ji', 'se', 'hate', 'karne', 'ki', 'koi', 'wajah', 'nahi', 'shubhangi', 'ji', 'ko', 'pagal', 'bata', 'raha', 'hai', 'aise', 'hi', 'shitpa', 'ke', 'fan', 'nahi', 'bana', 'tu']",36
Is BC ka tweet padha kisi ne meri to hasi hi nahi ruk rahi..  shubhangi ji se hate karne ki koi wajah nahi to Shubhangi ji ko pagal bata raha hai.. aise hi Shitpa ke fan nahi bana tu.  https://twitter.com/ShilpaShinde17/status/944949587835359232 …,no,bc ka tweet padha kisi ne meri hasi hi nahi ruk rahi shubhangi ji se hate karne ki koi wajah nahi shubhangi ji ko pagal bata raha hai aise hi shitpa ke fan nahi bana tu …,"['bc', 'ka', 'tweet', 'padha', 'kisi', 'ne', 'meri', 'hasi', 'hi', 'nahi', 'ruk', 'rahi', 'shubhangi', 'ji', 'se', 'hate', 'karne', 'ki', 'koi', 'wajah', 'nahi', 'shubhangi', 'ji', 'ko', 'pagal', 'bata', 'raha', 'hai', 'aise', 'hi', 'shitpa', 'ke', 'fan', 'nahi', 'bana', 'tu', '…']",37
Women ke sath rape kab rukega ..........ab to Baba v.,yes,women ke sath rape kab rukega ab baba v,"['women', 'ke', 'sath', 'rape', 'kab', 'rukega', 'ab', 'baba', 'v']",9
Is desh ka jisne bhi bala karne ki Sochi usi ke piche pad hate hai.,no,desh ka jisne bhi bala karne ki sochi usi ke piche pad hate hai,"['desh', 'ka', 'jisne', 'bhi', 'bala', 'karne', 'ki', 'sochi', 'usi', 'ke', 'piche', 'pad', 'hate', 'hai']",14
@alamgirizvi @RealQueenSimren @Anjupra7743  koi Baba larkio aurto ko Bandi banake rakha hai media akh band rakhe.koi rape ho media akh band rakhe.koi udyogpati loot Raha Desh Kai paiso ko media ki akh band.unemployment faila hai industry ki Halat kharab media ki akh band.,no,USER,['USER'],1
Ayesha se bari khabees aurat nahi is dunia mei koi. I hate her so much.,yes,ayesha se bari khabees aurat nahi dunia mei koi hate much,"['ayesha', 'se', 'bari', 'khabees', 'aurat', 'nahi', 'dunia', 'mei', 'koi', 'hate', 'much']",11
Jee bilkul. Farz hota hai. Lekin phir maa baap ka bhi farz hota hai k woh apni aulad ki khushiyon ka khayal rakhen. Unke na chahte huye bhi unhe dur bhej kar konsi khidmat hoti hai? I freaking hate sabir  #Khamoshi,yes,jee bilkul farz hota hai lekin phir maa baap ka bhi farz hota hai k woh apni aulad ki khushiyon ka khayal rakhen unke na chahte huye bhi unhe dur bhej kar konsi khidmat hoti hai freaking hate sabir khamoshi,"['jee', 'bilkul', 'farz', 'hota', 'hai', 'lekin', 'phir', 'maa', 'baap', 'ka', 'bhi', 'farz', 'hota', 'hai', 'k', 'woh', 'apni', 'aulad', 'ki', 'khushiyon', 'ka', 'khayal', 'rakhen', 'unke', 'na', 'chahte', 'huye', 'bhi', 'unhe', 'dur', 'bhej', 'kar', 'konsi', 'khidmat', 'hoti', 'hai', 'freaking', 'hate', 'sabir', 'khamoshi']",40
Ye log babaon ke rape-jihad k khilaf kyon nahin kucchh karte hain . Ye baba bahno ko apne hawash ka shikar bana rahe hai jo few neutral media  reporting ki wajah se ek-1 karke jail ja rahe hain. https://twitter.com/thewire_in/status/944580856902909952 …,no,ye log babaon ke rapejihad k khilaf kyon nahin kucchh karte hain ye baba bahno ko apne hawash ka shikar bana rahe hai jo neutral media reporting ki wajah se ek karke jail ja rahe hain …,"['ye', 'log', 'babaon', 'ke', 'rapejihad', 'k', 'khilaf', 'kyon', 'nahin', 'kucchh', 'karte', 'hain', 'ye', 'baba', 'bahno', 'ko', 'apne', 'hawash', 'ka', 'shikar', 'bana', 'rahe', 'hai', 'jo', 'neutral', 'media', 'reporting', 'ki', 'wajah', 'se', 'ek', 'karke', 'jail', 'ja', 'rahe', 'hain', '…']",37
Pahle bata na ki tu chat ke aaya ki nahi aur kitni der Ghusa tha osama aur bagdadi ke Ga**d me..Aur ye bata ki kis vajah se hate karta hain sare peaceful community wale Modi se,yes,pahle bata na ki tu chat ke aaya ki nahi aur kitni der ghusa tha osama aur bagdadi ke gad meaur ye bata ki kis vajah se hate karta hain sare peaceful community wale modi se,"['pahle', 'bata', 'na', 'ki', 'tu', 'chat', 'ke', 'aaya', 'ki', 'nahi', 'aur', 'kitni', 'der', 'ghusa', 'tha', 'osama', 'aur', 'bagdadi', 'ke', 'gad', 'meaur', 'ye', 'bata', 'ki', 'kis', 'vajah', 'se', 'hate', 'karta', 'hain', 'sare', 'peaceful', 'community', 'wale', 'modi', 'se']",36
I hate vikaas.... sab badaa doglaa insan hai woh ghar ka...,yes,hate vikaas sab badaa doglaa insan hai woh ghar ka,"['hate', 'vikaas', 'sab', 'badaa', 'doglaa', 'insan', 'hai', 'woh', 'ghar', 'ka']",10
@kaypsss lala kal ke baud se zinda ghar wapis aye ho na bagair rape hue?,no,USER,['USER'],1
koi bat niiii  ap k hate ko dekhta,no,koi bat niiii ap k hate ko dekhta,"['koi', 'bat', 'niiii', 'ap', 'k', 'hate', 'ko', 'dekhta']",8
@AbhinandanSekhr atleast tumhare journalism ke gold standard @ravishndtv ki tarah apne bhai ke rape ko toh nahi chupatey,no,USER,['USER'],1
"hate kisi say bhi nahi tha, SAB say pyar tha wo bhi bht zyada and ab nafrat hai apnay aap say isi wajah say k q tha aisa",yes,hate kisi say bhi nahi tha sab say pyar tha wo bhi bht zyada ab nafrat hai apnay aap say isi wajah say k q tha aisa,"['hate', 'kisi', 'say', 'bhi', 'nahi', 'tha', 'sab', 'say', 'pyar', 'tha', 'wo', 'bhi', 'bht', 'zyada', 'ab', 'nafrat', 'hai', 'apnay', 'aap', 'say', 'isi', 'wajah', 'say', 'k', 'q', 'tha', 'aisa']",27
nahi mujhe @WuckThaForld i hate u likhna tha,yes,nahi mujhe USER,"['nahi', 'mujhe', 'USER']",3
Kyun ki itna hate tumko karte hain ham,no,kyun ki itna hate tumko karte hain ham,"['kyun', 'ki', 'itna', 'hate', 'tumko', 'karte', 'hain', 'ham']",8
"Villain ki tharak ko salam, bhencho fight scene ke beech mein bhi rape attempt band nahi karta",no,villain ki tharak ko salam bhencho fight scene ke beech mein bhi rape attempt band nahi karta,"['villain', 'ki', 'tharak', 'ko', 'salam', 'bhencho', 'fight', 'scene', 'ke', 'beech', 'mein', 'bhi', 'rape', 'attempt', 'band', 'nahi', 'karta']",17
But abhi cutiyapa itna badh gaya hai ke Sarcasm ka rape ho raha hai...!,no,abhi cutiyapa itna badh gaya hai ke sarcasm ka rape ho raha hai,"['abhi', 'cutiyapa', 'itna', 'badh', 'gaya', 'hai', 'ke', 'sarcasm', 'ka', 'rape', 'ho', 'raha', 'hai']",13
haha yaar kitna bhi gujju ko hate kar le PM to wahi rahega :) @rachitst,no,haha yaar kitna bhi gujju ko hate kar le pm wahi rahega USER,"['haha', 'yaar', 'kitna', 'bhi', 'gujju', 'ko', 'hate', 'kar', 'le', 'pm', 'wahi', 'rahega', 'USER']",13
kabhi gujrat ke rape case par aur MP keISI ke jasus par bhi kar le,no,kabhi gujrat ke rape case par aur mp keisi ke jasus par bhi kar le,"['kabhi', 'gujrat', 'ke', 'rape', 'case', 'par', 'aur', 'mp', 'keisi', 'ke', 'jasus', 'par', 'bhi', 'kar', 'le']",15
"1Avataar ko janam le k, sari dunya ko khatam kr k, nayi ek takhleek karni paregi nai tou terrorism khatam na hoga dharti se :(:(",yes,avataar ko janam le k sari dunya ko khatam kr k nayi ek takhleek karni paregi nai tou terrorism khatam na hoga dharti se,"['avataar', 'ko', 'janam', 'le', 'k', 'sari', 'dunya', 'ko', 'khatam', 'kr', 'k', 'nayi', 'ek', 'takhleek', 'karni', 'paregi', 'nai', 'tou', 'terrorism', 'khatam', 'na', 'hoga', 'dharti', 'se']",24
"@ravishndtv @BDUTT @JhaSanjay @sardesairajdeep @nayisadak Ravish ji, Bade bhai rape ke saukin N ""Bade se chhota seekta hai"". It's true ?",no,USER,['USER'],1
"Karachi ko support karnay wali bachiyan bhi ugly hen, i hate this yaar. nonsense",yes,karachi ko support karnay wali bachiyan bhi ugly hen hate yaar nonsense,"['karachi', 'ko', 'support', 'karnay', 'wali', 'bachiyan', 'bhi', 'ugly', 'hen', 'hate', 'yaar', 'nonsense']",12
Haan bhai rape toh Nai hua aaj koi. Par bomb toh pahte Tere Pakistan mein . Chal Bhai jab tak zinda hai Twitter karle,no,haan bhai rape toh nai hua aaj koi par bomb toh pahte tere pakistan mein chal bhai jab tak zinda hai twitter karle,"['haan', 'bhai', 'rape', 'toh', 'nai', 'hua', 'aaj', 'koi', 'par', 'bomb', 'toh', 'pahte', 'tere', 'pakistan', 'mein', 'chal', 'bhai', 'jab', 'tak', 'zinda', 'hai', 'twitter', 'karle']",23
waise rape se mujhe teri maa ki hai allah hai yaad hai,no,waise rape se mujhe teri maa ki hai allah hai yaad hai,"['waise', 'rape', 'se', 'mujhe', 'teri', 'maa', 'ki', 'hai', 'allah', 'hai', 'yaad', 'hai']",12
tu hamari fd ki jotish hai bahena and sacchi Mein I hate neha,no,tu hamari fd ki jotish hai bahena sacchi mein hate neha,"['tu', 'hamari', 'fd', 'ki', 'jotish', 'hai', 'bahena', 'sacchi', 'mein', 'hate', 'neha']",11
